2021-12-05 14:45:53,566 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using Server GC:True
2021-12-06 04:41:33,780 [23] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:f0920653-ba11-4680-b15f-41e2e1cb3fe7
2021-12-06 04:41:33,857 [17] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=227
2021-12-06 04:41:33,859 [17] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 04:41:33,882 [17] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_game
2021-12-06 04:41:34,005 [17] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=f0920653-ba11-4680-b15f-41e2e1cb3fe7, referenceCount=1
2021-12-06 04:41:34,420 [22] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:34,505 [17] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 04:41:34,520 [17] INFO  Plugin.MyFirstPlugin - OnCreateGame f0920653-ba11-4680-b15f-41e2e1cb3fe7 by user a8072704-9b0f-42dd-af7c-b7adb2413ffd
2021-12-06 04:41:34,522 [17] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 04:41:34,523 [17] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 04:41:34,535 [17] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 a8072704-9b0f-42dd-af7c-b7adb2413ffd to game: f0920653-ba11-4680-b15f-41e2e1cb3fe7 -- peer:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T20:41:33, in Room 'f0920653-ba11-4680-b15f-41e2e1cb3fe7', IP 127.0.0.1:55367, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
2021-12-06 04:41:34,536 [17] DEBUG Photon.Hive.HiveGame - JoinApplyGameStateChanges: Actor 1 is added. MasterClientId is 1
2021-12-06 04:41:34,540 [17] DEBUG Photon.Hive.HiveGame - Created Game - name=f0920653-ba11-4680-b15f-41e2e1cb3fe7, lobbyName=, lobbyType=Default, maxPlayers=4, IsOpen=True, IsVisible=True, EmptyRoomLiveTime=0, PlayerTTL=0, CheckUserOnJoin=True, PublishUserId=False, ExpectedUsers=
2021-12-06 04:41:34,573 [17] DEBUG Photon.LoadBalancing.GameServer.Game - UpdateGameStateOnMasterOnCreate: game - 'f0920653-ba11-4680-b15f-41e2e1cb3fe7'
2021-12-06 04:41:34,577 [17] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:41:34,581 [17] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:34,610 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=252
2021-12-06 04:41:34,611 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=252
2021-12-06 04:41:34,617 [21] DEBUG Photon.Hive.Plugin.BeforeSetPropertiesCallInfo - Continue.
2021-12-06 04:41:34,624 [21] DEBUG Photon.Hive.Plugin.SetPropertiesCallInfo - Continue.
2021-12-06 04:41:34,695 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level2 to Level3 with input 31
2021-12-06 04:41:34,696 [22] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level2, new=Level3
2021-12-06 04:41:35,101 [18] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:35,109 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:35,118 [20] DEBUG Photon.Hive.Plugin.PluginManager - Assembly requests assembly. name1:MyFirstPlugin, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null, name2:Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed, path1:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll, path2:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll
2021-12-06 04:41:35,118 [20] DEBUG Photon.Hive.Plugin.PluginManager - Loading assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' from path 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 04:41:35,124 [20] DEBUG Photon.Hive.Plugin.PluginManager - Assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' are loaded successfully from 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 04:41:35,128 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:35,133 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:36,568 [18] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:36,570 [19] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:36,570 [19] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:36,571 [19] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:38,405 [20] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:38,406 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:38,406 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:38,406 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:38,909 [22] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:38,910 [17] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:38,910 [17] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:38,910 [17] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:39,130 [19] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:39,131 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:39,132 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:39,132 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:39,318 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:39,319 [21] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:39,320 [21] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:39,321 [21] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:39,532 [18] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:39,533 [18] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:39,534 [18] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:39,535 [18] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:39,790 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:39,791 [23] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'a8072704-9b0f-42dd-af7c-b7adb2413ffd', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:39,791 [23] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:39,792 [23] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:40,571 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:41:39, in Room 'f0920653-ba11-4680-b15f-41e2e1cb3fe7', IP 127.0.0.1:55367, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:41:40,572 [21] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=1, reason=0, reasonDetail=
2021-12-06 04:41:40,573 [21] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:41:39, in Room 'f0920653-ba11-4680-b15f-41e2e1cb3fe7', IP 127.0.0.1:55367, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:41:40,576 [23] DEBUG Photon.Hive.HiveGame - ProcessMessage 1
2021-12-06 04:41:40,576 [21] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=f0920653-ba11-4680-b15f-41e2e1cb3fe7, referenceCount=0
2021-12-06 04:41:40,578 [21] DEBUG Photon.Hive.Caching.RoomCacheBase - Room has no references. Trying to remove it. room:f0920653-ba11-4680-b15f-41e2e1cb3fe7
2021-12-06 04:41:40,578 [21] DEBUG Photon.Hive.Caching.RoomCacheBase - Room BeforeRemoveFromCache returned 'false'. Removing stopped. room:f0920653-ba11-4680-b15f-41e2e1cb3fe7
2021-12-06 04:41:40,580 [23] DEBUG Photon.Hive.Plugin.LeaveGameCallInfo - Continue.
2021-12-06 04:41:40,582 [23] DEBUG Photon.Hive.HiveGame - Clean up actor Actor: 1; Peer:'GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:41:39, in Room '', IP 127.0.0.1:55367, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 ', DeactivationTime:'', UserId:'a8072704-9b0f-42dd-af7c-b7adb2413ffd',nick:'', RemovedFromInactive:1/1/0001 12:00:00 am - DeleteCacheOnLeave:
2021-12-06 04:41:40,587 [23] DEBUG Photon.Hive.HiveGame - Actor 1 left. MasterClientId is 0
2021-12-06 04:41:40,588 [23] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:41:40,588 [23] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:40,589 [23] DEBUG Photon.Hive.Collections.ActorsManager - Actor removed: 1 a8072704-9b0f-42dd-af7c-b7adb2413ffd to game: f0920653-ba11-4680-b15f-41e2e1cb3fe7 -- peer:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:41:39, in Room '', IP 127.0.0.1:55367, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:41:40,590 [22] DEBUG Photon.Hive.Plugin.BeforeCloseGameCallInfo - Continue.
2021-12-06 04:41:40,593 [22] DEBUG Photon.Hive.Plugin.CloseGameCallInfo - Continue.
2021-12-06 04:41:40,595 [22] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance: roomId=f0920653-ba11-4680-b15f-41e2e1cb3fe7
2021-12-06 04:41:40,595 [22] DEBUG Photon.Hive.Room - Release for room:f0920653-ba11-4680-b15f-41e2e1cb3fe7, RemovePath:;BeforeRemoveFromCacheCalled(8:41:40 pm);BeforeRemoveFromCacheActionCalled(8:41:40 pm);ProcessBeforeCloseGameCalled(8:41:40 pm);ProcessBeforeCloseGameCalledEmptyRoomLiveTimeLECalled(8:41:40 pm);TriggerPluginOnCloseCalled(8:41:40 pm);ProcessCloseGameCalled(8:41:40 pm);TryRemoveRoomFromCacheCalled(8:41:40 pm)
2021-12-06 04:41:40,596 [22] DEBUG Photon.Hive.Room - Tried to remove room: roomName=f0920653-ba11-4680-b15f-41e2e1cb3fe7, removed=True
2021-12-06 04:41:40,597 [22] DEBUG Photon.Hive.Room - Disposing room 'f0920653-ba11-4680-b15f-41e2e1cb3fe7', dispose:True
2021-12-06 04:41:40,602 [22] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Flush for appId:, version:
2021-12-06 04:41:41,581 [24] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:43,789 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level3 to Level2 with input 28
2021-12-06 04:41:43,799 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level3, new=Level2
2021-12-06 04:41:51,061 [18] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 04:41:51,062 [18] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:60841
2021-12-06 04:41:51,062 [18] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:41:51,153 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=230
2021-12-06 04:41:51,154 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T20:41:51, in Room '', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:41:51,155 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:ae9f6b2e-e594-4502-85aa-339328478e84
2021-12-06 04:41:51,187 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=227
2021-12-06 04:41:51,187 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 04:41:51,188 [21] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=ae9f6b2e-e594-4502-85aa-339328478e84, referenceCount=1
2021-12-06 04:41:51,204 [21] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 04:41:51,204 [21] INFO  Plugin.MyFirstPlugin - OnCreateGame ae9f6b2e-e594-4502-85aa-339328478e84 by user 0e53d294-e234-4001-837a-6bd048c994fc
2021-12-06 04:41:51,205 [21] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 04:41:51,205 [21] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 04:41:51,205 [21] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 0e53d294-e234-4001-837a-6bd048c994fc to game: ae9f6b2e-e594-4502-85aa-339328478e84 -- peer:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T20:41:51, in Room 'ae9f6b2e-e594-4502-85aa-339328478e84', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
2021-12-06 04:41:51,206 [21] DEBUG Photon.Hive.HiveGame - JoinApplyGameStateChanges: Actor 1 is added. MasterClientId is 1
2021-12-06 04:41:51,206 [21] DEBUG Photon.Hive.HiveGame - Created Game - name=ae9f6b2e-e594-4502-85aa-339328478e84, lobbyName=, lobbyType=Default, maxPlayers=4, IsOpen=True, IsVisible=True, EmptyRoomLiveTime=0, PlayerTTL=0, CheckUserOnJoin=True, PublishUserId=False, ExpectedUsers=
2021-12-06 04:41:51,207 [21] DEBUG Photon.LoadBalancing.GameServer.Game - UpdateGameStateOnMasterOnCreate: game - 'ae9f6b2e-e594-4502-85aa-339328478e84'
2021-12-06 04:41:51,207 [21] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:41:51,207 [21] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:51,245 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=252
2021-12-06 04:41:51,245 [24] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=252
2021-12-06 04:41:51,246 [24] DEBUG Photon.Hive.Plugin.BeforeSetPropertiesCallInfo - Continue.
2021-12-06 04:41:51,246 [24] DEBUG Photon.Hive.Plugin.SetPropertiesCallInfo - Continue.
2021-12-06 04:41:52,063 [17] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:41:52,064 [17] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:52,064 [17] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'0e53d294-e234-4001-837a-6bd048c994fc', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:52,065 [17] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:52,065 [17] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:53,252 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:53,253 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'0e53d294-e234-4001-837a-6bd048c994fc', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:53,253 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:53,253 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:54,805 [20] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:54,806 [24] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'0e53d294-e234-4001-837a-6bd048c994fc', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:54,806 [24] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:54,807 [24] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:41:55,780 [18] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:41:55,781 [20] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'0e53d294-e234-4001-837a-6bd048c994fc', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:41:55,781 [20] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:41:55,781 [20] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:42:05,795 [24] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:42:05,795 [21] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'0e53d294-e234-4001-837a-6bd048c994fc', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:42:05,796 [21] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:42:05,796 [21] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:42:57,514 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level2 to Level3 with input 31
2021-12-06 04:42:57,515 [17] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level2, new=Level3
2021-12-06 04:43:25,289 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:42:05, in Room 'ae9f6b2e-e594-4502-85aa-339328478e84', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:43:25,290 [24] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=3, reason=0, reasonDetail=
2021-12-06 04:43:25,290 [24] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:42:05, in Room 'ae9f6b2e-e594-4502-85aa-339328478e84', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:43:25,290 [24] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=ae9f6b2e-e594-4502-85aa-339328478e84, referenceCount=0
2021-12-06 04:43:25,291 [24] DEBUG Photon.Hive.Caching.RoomCacheBase - Room has no references. Trying to remove it. room:ae9f6b2e-e594-4502-85aa-339328478e84
2021-12-06 04:43:25,291 [24] DEBUG Photon.Hive.Caching.RoomCacheBase - Room BeforeRemoveFromCache returned 'false'. Removing stopped. room:ae9f6b2e-e594-4502-85aa-339328478e84
2021-12-06 04:43:25,290 [17] DEBUG Photon.Hive.HiveGame - ProcessMessage 1
2021-12-06 04:43:25,292 [17] DEBUG Photon.Hive.Plugin.LeaveGameCallInfo - Continue.
2021-12-06 04:43:25,292 [17] DEBUG Photon.Hive.HiveGame - Clean up actor Actor: 1; Peer:'GameClientPeer: PID: 3, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:42:05, in Room '', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 ', DeactivationTime:'', UserId:'0e53d294-e234-4001-837a-6bd048c994fc',nick:'', RemovedFromInactive:1/1/0001 12:00:00 am - DeleteCacheOnLeave:
2021-12-06 04:43:25,292 [17] DEBUG Photon.Hive.HiveGame - Actor 1 left. MasterClientId is 0
2021-12-06 04:43:25,293 [17] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:43:25,293 [17] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:43:25,294 [17] DEBUG Photon.Hive.Collections.ActorsManager - Actor removed: 1 0e53d294-e234-4001-837a-6bd048c994fc to game: ae9f6b2e-e594-4502-85aa-339328478e84 -- peer:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:42:05, in Room '', IP 127.0.0.1:60841, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:43:25,294 [17] DEBUG Photon.Hive.Plugin.BeforeCloseGameCallInfo - Continue.
2021-12-06 04:43:25,295 [17] DEBUG Photon.Hive.Plugin.CloseGameCallInfo - Continue.
2021-12-06 04:43:25,295 [17] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance: roomId=ae9f6b2e-e594-4502-85aa-339328478e84
2021-12-06 04:43:25,295 [17] DEBUG Photon.Hive.Room - Release for room:ae9f6b2e-e594-4502-85aa-339328478e84, RemovePath:;BeforeRemoveFromCacheCalled(8:43:25 pm);BeforeRemoveFromCacheActionCalled(8:43:25 pm);ProcessBeforeCloseGameCalled(8:43:25 pm);ProcessBeforeCloseGameCalledEmptyRoomLiveTimeLECalled(8:43:25 pm);TriggerPluginOnCloseCalled(8:43:25 pm);ProcessCloseGameCalled(8:43:25 pm);TryRemoveRoomFromCacheCalled(8:43:25 pm)
2021-12-06 04:43:25,296 [17] DEBUG Photon.Hive.Room - Tried to remove room: roomName=ae9f6b2e-e594-4502-85aa-339328478e84, removed=True
2021-12-06 04:43:25,296 [17] DEBUG Photon.Hive.Room - Disposing room 'ae9f6b2e-e594-4502-85aa-339328478e84', dispose:True
2021-12-06 04:43:25,296 [17] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Flush for appId:, version:
2021-12-06 04:43:26,309 [18] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=ad773b70-5c24-48e4-bcc8-e20441429a1a
2021-12-06 04:43:53,053 [36] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level3 to Level2 with input 28
2021-12-06 04:43:53,054 [36] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level3, new=Level2
2021-12-06 04:43:53,140 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=5ff456cc-aaf6-419e-9c5b-f6b57b48f275
2021-12-06 04:43:53,153 [20] WARN  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - s2s MS connection: connection closed (id=1, reason=0, detail=), serverId=5ff456cc-aaf6-419e-9c5b-f6b57b48f275
2021-12-06 04:43:54,145 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2021-12-06 04:43:54,155 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=5ff456cc-aaf6-419e-9c5b-f6b57b48f275
2021-12-06 04:43:54,156 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
